Cs	Cs_prev	Cs_new
2.254248400600789e-09	2.0821835524962216e-10	2.082907301085e-10
2.254248400600789e-09	2.642209729555356e-10	2.642914869006e-10
2.254248400600789e-09	3.352861108996612e-10	3.353542538183e-10
2.254248400600789e-09	4.254649996355057e-10	4.255301183325e-10
2.254248400600789e-09	5.398984927503093e-10	5.3995974885e-10
2.254248400600789e-09	6.851101329692824e-10	6.85166447263e-10
2.254248400600789e-09	8.693780416132098e-10	8.694280198181e-10
2.254248400600789e-09	1.1032068318176635e-09	1.103248664482e-09
2.254248400600789e-09	1.399926448005043e-09	1.399957773905e-09
2.254248400600789e-09	1.7764520698217872e-09	1.776469786945e-09
2.254248400600789e-09	2.254248400600789e-09	2.254248400601e-09
2.254248400600789e-09	2.8605533118160644e-09	2.860530100715e-09
2.254248400600789e-09	3.6299306001774235e-09	3.62987674698e-09
2.254248400600789e-09	4.606240375831086e-09	4.606145696085e-09
2.254248400600789e-09	5.845139408147207e-09	5.844989732021e-09
2.254248400600789e-09	7.417253967018842e-09	7.417029244728e-09
2.254248400600789e-09	9.412206034739451e-09	9.411877366424e-09
2.254248400600789e-09	1.1943722411866156e-08	1.194324730442e-08
2.254248400600789e-09	1.5156117973320886e-08	1.515543262379e-08
2.254248400600789e-09	1.9232522667556665e-08	1.923152918963e-08
2.254248400600789e-09	2.4405321257672484e-08	2.440386618873e-08
2.254248400600789e-09	3.096940094577146e-08	3.096723855486e-08
2.254248400600789e-09	3.929896209165579e-08	3.92956909992e-08
2.254248400600789e-09	4.986885035928572e-08	4.986380319388e-08
2.254248400600789e-09	6.328162637875014e-08	6.327367727701e-08
2.254248400600789e-09	8.030191609167633e-08	8.028914694962e-08
2.254248400600789e-09	1.019e-07	1.018791322608e-07
2.8605533118160644e-09	0.0	1.0054668028309999e-13
2.8605533118160644e-09	1.0190000000000002e-10	1.019972670674e-10
2.8605533118160644e-09	1.293071262228114e-10	1.294035074665e-10
2.8605533118160644e-09	1.6408570060846007e-10	1.641809554938e-10
2.8605533118160644e-09	2.0821835524962216e-10	2.083121771521e-10
2.8605533118160644e-09	2.642209729555356e-10	2.6431297053e-10
2.8605533118160644e-09	3.352861108996612e-10	3.353757839147e-10
2.8605533118160644e-09	4.254649996355057e-10	4.255517074602e-10
2.8605533118160644e-09	5.398984927503093e-10	5.399814129928e-10
2.8605533118160644e-09	6.851101329692824e-10	6.851882067691e-10
2.8605533118160644e-09	8.693780416132098e-10	8.69449900613e-10
2.8605533118160644e-09	1.1032068318176635e-09	1.103270699633e-09
2.8605533118160644e-09	1.399926448005043e-09	1.399980005643e-09
2.8605533118160644e-09	1.7764520698217872e-09	1.776492269298e-09
2.8605533118160644e-09	2.254248400600789e-09	2.254271202824e-09
2.8605533118160644e-09	2.8605533118160644e-09	2.860553311816e-09
2.8605533118160644e-09	3.6299306001774235e-09	3.629900481709e-09
2.8605533118160644e-09	4.606240375831086e-09	4.606170102944e-09
2.8605533118160644e-09	5.845139408147207e-09	5.845015004082e-09
2.8605533118160644e-09	7.417253967018842e-09	7.417055634314e-09
2.8605533118160644e-09	9.412206034739451e-09	9.411905205709e-09
2.8605533118160644e-09	1.1943722411866156e-08	1.194327703341e-08
2.8605533118160644e-09	1.5156117973320886e-08	1.515546483057e-08
2.8605533118160644e-09	1.9232522667556665e-08	1.923156466697e-08
2.8605533118160644e-09	2.4405321257672484e-08	2.440390601526e-08
2.8605533118160644e-09	3.096940094577146e-08	3.09672842116e-08
2.8605533118160644e-09	3.929896209165579e-08	3.929574453504e-08
2.8605533118160644e-09	4.986885035928572e-08	4.986386745985e-08
2.8605533118160644e-09	6.328162637875014e-08	6.327375624659e-08
2.8605533118160644e-09	8.030191609167633e-08	8.028924613751e-08
2.8605533118160644e-09	1.019e-07	1.018792592189e-07
3.6299306001774235e-09	0.0	1.2758986944369999e-13
3.6299306001774235e-09	1.0190000000000002e-10	1.020243945123e-10
3.6299306001774235e-09	1.293071262228114e-10	1.294306575934e-10
3.6299306001774235e-09	1.6408570060846007e-10	1.64208134416e-10
3.6299306001774235e-09	2.0821835524962216e-10	2.083393926344e-10
3.6299306001774235e-09	2.642209729555356e-10	2.643402324381e-10
3.6299306001774235e-09	3.352861108996612e-10	3.354031047878e-10
3.6299306001774235e-09	4.254649996355057e-10	4.255791032417e-10
3.6299306001774235e-09	5.398984927503093e-10	5.400089039658e-10
3.6299306001774235e-09	6.851101329692824e-10	6.852158187543e-10
3.6299306001774235e-09	8.693780416132098e-10	8.694776665092e-10
3.6299306001774235e-09	1.1032068318176635e-09	1.103298661401e-09
3.6299306001774235e-09	1.399926448005043e-09	1.400008216874e-09
3.6299306001774235e-09	1.7764520698217872e-09	1.776520798548e-09
3.6299306001774235e-09	2.254248400600789e-09	2.254300137977e-09
3.6299306001774235e-09	2.8605533118160644e-09	2.860582765821e-09
3.6299306001774235e-09	3.6299306001774235e-09	3.629930600177e-09
3.6299306001774235e-09	4.606240375831086e-09	4.606201074321e-09
3.6299306001774235e-09	5.845139408147207e-09	5.845047073365e-09
3.6299306001774235e-09	7.417253967018842e-09	7.417089121776e-09
3.6299306001774235e-09	9.412206034739451e-09	9.411940532705e-09
3.6299306001774235e-09	1.1943722411866156e-08	1.194331475838e-08
3.6299306001774235e-09	1.5156117973320886e-08	1.515550569972e-08
3.6299306001774235e-09	1.9232522667556665e-08	1.923160968637e-08
3.6299306001774235e-09	2.4405321257672484e-08	2.440395655372e-08
3.6299306001774235e-09	3.096940094577146e-08	3.096734214829e-08
3.6299306001774235e-09	3.929896209165579e-08	3.929581247005e-08
3.6299306001774235e-09	4.986885035928572e-08	4.986394901084e-08
3.6299306001774235e-09	6.328162637875014e-08	6.327385645608e-08
3.6299306001774235e-09	8.030191609167633e-08	8.028937200324e-08
3.6299306001774235e-09	1.019e-07	1.01879420324e-07
4.606240375831086e-09	0.0	1.619066543352e-13
4.606240375831086e-09	1.0190000000000002e-10	1.020588182146e-10
4.606240375831086e-09	1.293071262228114e-10	1.294651100784e-10
4.606240375831086e-09	1.6408570060846007e-10	1.64242623441e-10
4.606240375831086e-09	2.0821835524962216e-10	2.083739280528e-10
4.606240375831086e-09	2.642209729555356e-10	2.643748267693e-10
4.606240375831086e-09	3.352861108996612e-10	3.354377739433e-10
4.606240375831086e-09	4.254649996355057e-10	4.256138674532e-10
4.606240375831086e-09	5.398984927503093e-10	5.400437889716e-10
4.606240375831086e-09	6.851101329692824e-10	6.852508573203e-10
4.606240375831086e-09	8.693780416132098e-10	8.695129003825e-10
4.606240375831086e-09	1.1032068318176635e-09	1.103334143829e-09
4.606240375831086e-09	1.399926448005043e-09	1.40004401586e-09
4.606240375831086e-09	1.7764520698217872e-09	1.776557001088e-09
4.606240375831086e-09	2.254248400600789e-09	2.254336855594e-09
4.606240375831086e-09	2.8605533118160644e-09	2.86062014184e-09
4.606240375831086e-09	3.6299306001774235e-09	3.629968819378e-09
4.606240375831086e-09	4.606240375831086e-09	4.606240375831e-09
4.606240375831086e-09	5.845139408147207e-09	5.845087768077e-09
4.606240375831086e-09	7.417253967018842e-09	7.417131616101e-09
4.606240375831086e-09	9.412206034739451e-09	9.411985361334e-09
4.606240375831086e-09	1.1943722411866156e-08	1.194336262995e-08
4.606240375831086e-09	1.5156117973320886e-08	1.515555756115e-08
4.606240375831086e-09	1.9232522667556665e-08	1.923166681427e-08
4.606240375831086e-09	2.4405321257672484e-08	2.440402068514e-08
4.606240375831086e-09	3.096940094577146e-08	3.096741566779e-08
4.606240375831086e-09	3.929896209165579e-08	3.929589867705e-08
4.606240375831086e-09	4.986885035928572e-08	4.98640524961e-08
4.606240375831086e-09	6.328162637875014e-08	6.327398361809e-08
4.606240375831086e-09	8.030191609167633e-08	8.028953172231e-08
4.606240375831086e-09	1.019e-07	1.018796247605e-07
5.845139408147207e-09	0.0	2.054533683627e-13
5.845139408147207e-09	1.0190000000000002e-10	1.021025006029e-10
5.845139408147207e-09	1.293071262228114e-10	1.295088289909e-10
5.845139408147207e-09	1.6408570060846007e-10	1.642863887214e-10
5.845139408147207e-09	2.0821835524962216e-10	2.084177522048e-10
5.845139408147207e-09	2.642209729555356e-10	2.644187256794e-10
5.845139408147207e-09	3.352861108996612e-10	3.354817678027e-10
5.845139408147207e-09	4.254649996355057e-10	4.256579819351e-10
5.845139408147207e-09	5.398984927503093e-10	5.400880567371e-10
5.845139408147207e-09	6.851101329692824e-10	6.85295319948e-10
5.845139408147207e-09	8.693780416132098e-10	8.695576108481e-10
5.845139408147207e-09	1.1032068318176635e-09	1.1033791697e-09
5.845139408147207e-09	1.399926448005043e-09	1.400089443433e-09
5.845139408147207e-09	1.7764520698217872e-09	1.776602940757e-09
5.845139408147207e-09	2.254248400600789e-09	2.254383448876e-09
5.845139408147207e-09	2.8605533118160644e-09	2.860667570611e-09
5.845139408147207e-09	3.6299306001774235e-09	3.630017318114e-09
5.845139408147207e-09	4.606240375831086e-09	4.606290247978e-09
5.845139408147207e-09	5.845139408147207e-09	5.845139408147e-09
5.845139408147207e-09	7.417253967018842e-09	7.417185539815e-09
5.845139408147207e-09	9.412206034739451e-09	9.41204224719e-09
5.845139408147207e-09	1.1943722411866156e-08	1.194342337719e-08
5.845139408147207e-09	1.5156117973320886e-08	1.515562337138e-08
5.845139408147207e-09	1.9232522667556665e-08	1.923173930749e-08
5.845139408147207e-09	2.4405321257672484e-08	2.44041020655e-08
5.845139408147207e-09	3.096940094577146e-08	3.096750896135e-08
5.845139408147207e-09	3.929896209165579e-08	3.929600807058e-08
5.845139408147207e-09	4.986885035928572e-08	4.98641838151e-08
5.845139408147207e-09	6.328162637875014e-08	6.327414498214e-08
5.845139408147207e-09	8.030191609167633e-08	8.028973439987e-08
5.845139408147207e-09	1.019e-07	1.018798841832e-07
7.417253967018842e-09	0.0	2.607125344093e-13
7.417253967018842e-09	1.0190000000000002e-10	1.021579319347e-10
7.417253967018842e-09	1.293071262228114e-10	1.295643066705e-10
7.417253967018842e-09	1.6408570060846007e-10	1.643419252402e-10
7.417253967018842e-09	2.0821835524962216e-10	2.084733634296e-10
7.417253967018842e-09	2.642209729555356e-10	2.644744317694e-10
7.417253967018842e-09	3.352861108996612e-10	3.3553759438e-10
7.417253967018842e-09	4.254649996355057e-10	4.257139615781e-10
7.417253967018842e-09	5.398984927503093e-10	5.401442308915e-10
7.417253967018842e-09	6.851101329692824e-10	6.853517413754e-10
7.417253967018842e-09	8.693780416132098e-10	8.696143467726e-10
7.417253967018842e-09	1.1032068318176635e-09	1.103436305864e-09
7.417253967018842e-09	1.399926448005043e-09	1.400147089341e-09
7.417253967018842e-09	1.7764520698217872e-09	1.776661236497e-09
7.417253967018842e-09	2.254248400600789e-09	2.254442574027e-09
7.417253967018842e-09	2.8605533118160644e-09	2.860727755967e-09
7.417253967018842e-09	3.6299306001774235e-09	3.630078861216e-09
7.417253967018842e-09	4.606240375831086e-09	4.60635353389e-09
7.417253967018842e-09	5.845139408147207e-09	5.84520493749e-09
7.417253967018842e-09	7.417253967018842e-09	7.417253967019e-09
7.417253967018842e-09	9.412206034739451e-09	9.412114433248e-09
7.417253967018842e-09	1.1943722411866156e-08	1.19435004632e-08
7.417253967018842e-09	1.5156117973320886e-08	1.515570688216e-08
7.417253967018842e-09	1.9232522667556665e-08	1.923183129872e-08
7.417253967018842e-09	2.4405321257672484e-08	2.440420533424e-08
7.417253967018842e-09	3.096940094577146e-08	3.096762734742e-08
7.417253967018842e-09	3.929896209165579e-08	3.929614688704e-08
7.417253967018842e-09	4.986885035928572e-08	4.986435045421e-08
7.417253967018842e-09	6.328162637875014e-08	6.327434974737e-08
7.417253967018842e-09	8.030191609167633e-08	8.028999159062e-08
7.417253967018842e-09	1.019e-07	1.018802133813e-07
9.412206034739451e-09	0.0	3.308343966612e-13
9.412206034739451e-09	1.0190000000000002e-10	1.022282722691e-10
9.412206034739451e-09	1.293071262228114e-10	1.296347058187e-10
9.412206034739451e-09	1.6408570060846007e-10	1.644123990533e-10
9.412206034739451e-09	2.0821835524962216e-10	2.085439320418e-10
9.412206034739451e-09	2.642209729555356e-10	2.645451207624e-10
9.412206034739451e-09	3.352861108996612e-10	3.35608436267e-10
9.412206034739451e-09	4.254649996355057e-10	4.257849977e-10
9.412206034739451e-09	5.398984927503093e-10	5.402155138413e-10
9.412206034739451e-09	6.851101329692824e-10	6.85423338106e-10
9.412206034739451e-09	8.693780416132098e-10	8.69686342589e-10
9.412206034739451e-09	1.1032068318176635e-09	1.103508809569e-09
9.412206034739451e-09	1.399926448005043e-09	1.400220239893e-09
9.412206034739451e-09	1.7764520698217872e-09	1.776735211663e-09
9.412206034739451e-09	2.254248400600789e-09	2.254517601687e-09
9.412206034739451e-09	2.8605533118160644e-09	2.860804128989e-09
9.412206034739451e-09	3.6299306001774235e-09	3.630156957171e-09
9.412206034739451e-09	4.606240375831086e-09	4.606433841409e-09
9.412206034739451e-09	5.845139408147207e-09	5.845288091844e-09
9.412206034739451e-09	7.417253967018842e-09	7.417340798657e-09
9.412206034739451e-09	9.412206034739451e-09	9.412206034739e-09
9.412206034739451e-09	1.1943722411866156e-08	1.194359828256e-08
9.412206034739451e-09	1.5156117973320886e-08	1.515581285431e-08
9.412206034739451e-09	1.9232522667556665e-08	1.923194803229e-08
9.412206034739451e-09	2.4405321257672484e-08	2.440433637857e-08
9.412206034739451e-09	3.096940094577146e-08	3.096777757517e-08
9.412206034739451e-09	3.929896209165579e-08	3.929632304013e-08
9.412206034739451e-09	4.986885035928572e-08	4.986456191342e-08
9.412206034739451e-09	6.328162637875014e-08	6.327460958734e-08
9.412206034739451e-09	8.030191609167633e-08	8.029031795682e-08
9.412206034739451e-09	1.019e-07	1.018806311226e-07
1.1943722411866156e-08	0.0	4.198165234733e-13
1.1943722411866156e-08	1.0190000000000002e-10	1.023175316296e-10
1.1943722411866156e-08	1.293071262228114e-10	1.297240398119e-10
1.1943722411866156e-08	1.6408570060846007e-10	1.645018277936e-10
1.1943722411866156e-08	2.0821835524962216e-10	2.08633481079e-10
1.1943722411866156e-08	2.642209729555356e-10	2.646348225585e-10
1.1943722411866156e-08	3.352861108996612e-10	3.356983320804e-10
1.1943722411866156e-08	4.254649996355057e-10	4.258751399908e-10
1.1943722411866156e-08	5.398984927503093e-10	5.403059693483e-10
1.1943722411866156e-08	6.851101329692824e-10	6.855141917899e-10
1.1943722411866156e-08	8.693780416132098e-10	8.69777702699e-10
1.1943722411866156e-08	1.1032068318176635e-09	1.103600814173e-09
1.1943722411866156e-08	1.399926448005043e-09	1.400313065324e-09
1.1943722411866156e-08	1.7764520698217872e-09	1.776829083499e-09
1.1943722411866156e-08	2.254248400600789e-09	2.254612809102e-09
1.1943722411866156e-08	2.8605533118160644e-09	2.860901043622e-09
1.1943722411866156e-08	3.6299306001774235e-09	3.630256058148e-09
1.1943722411866156e-08	4.606240375831086e-09	4.606535748784e-09
1.1943722411866156e-08	5.845139408147207e-09	5.845393611754e-09
1.1943722411866156e-08	7.417253967018842e-09	7.417450984917e-09
1.1943722411866156e-08	9.412206034739451e-09	9.412322273781e-09
1.1943722411866156e-08	1.1943722411866156e-08	1.194372241187e-08
1.1943722411866156e-08	1.5156117973320886e-08	1.515594732924e-08
1.1943722411866156e-08	1.9232522667556665e-08	1.923209616309e-08
1.1943722411866156e-08	2.4405321257672484e-08	2.440450266926e-08
1.1943722411866156e-08	3.096940094577146e-08	3.096796820897e-08
1.1943722411866156e-08	3.929896209165579e-08	3.92965465724e-08
1.1943722411866156e-08	4.986885035928572e-08	4.986483024787e-08
1.1943722411866156e-08	6.328162637875014e-08	6.327493931556e-08
1.1943722411866156e-08	8.030191609167633e-08	8.029073210473e-08
1.1943722411866156e-08	1.019e-07	1.018811612226e-07
1.5156117973320886e-08	0.0	5.327317236487e-13
1.5156117973320886e-08	1.0190000000000002e-10	1.024307986301e-10
1.5156117973320886e-08	1.293071262228114e-10	1.298374015187e-10
1.5156117973320886e-08	1.6408570060846007e-10	1.646153097315e-10
1.5156117973320886e-08	2.0821835524962216e-10	2.087471156696e-10
1.5156117973320886e-08	2.642209729555356e-10	2.647486509952e-10
1.5156117973320886e-08	3.352861108996612e-10	3.358124067185e-10
1.5156117973320886e-08	4.254649996355057e-10	4.259895274006e-10
1.5156117973320886e-08	5.398984927503093e-10	5.40420754219e-10
1.5156117973320886e-08	6.851101329692824e-10	6.856294819339e-10
1.5156117973320886e-08	8.693780416132098e-10	8.698936354811e-10
1.5156117973320886e-08	1.1032068318176635e-09	1.103717564796e-09
1.5156117973320886e-08	1.399926448005043e-09	1.40043085755e-09
1.5156117973320886e-08	1.7764520698217872e-09	1.776948203579e-09
1.5156117973320886e-08	2.254248400600789e-09	2.254733623987e-09
1.5156117973320886e-08	2.8605533118160644e-09	2.861024024911e-09
1.5156117973320886e-08	3.6299306001774235e-09	3.630381813834e-09
1.5156117973320886e-08	4.606240375831086e-09	4.606665065697e-09
1.5156117973320886e-08	5.845139408147207e-09	5.845527512857e-09
1.5156117973320886e-08	7.417253967018842e-09	7.417590807464e-09
1.5156117973320886e-08	9.412206034739451e-09	9.41246977711e-09
1.5156117973320886e-08	1.1943722411866156e-08	1.194387992769e-08
1.5156117973320886e-08	1.5156117973320886e-08	1.515611797332e-08
1.5156117973320886e-08	1.9232522667556665e-08	1.923228413604e-08
1.5156117973320886e-08	2.4405321257672484e-08	2.440471368652e-08
1.5156117973320886e-08	3.096940094577146e-08	3.096821011691e-08
1.5156117973320886e-08	3.929896209165579e-08	3.929683022747e-08
1.5156117973320886e-08	4.986885035928572e-08	4.986517075559e-08
1.5156117973320886e-08	6.328162637875014e-08	6.327535772995e-08
1.5156117973320886e-08	8.030191609167633e-08	8.029125764543e-08
1.5156117973320886e-08	1.019e-07	1.018818339031e-07
1.9232522667556665e-08	0.0	6.760172749786999e-13
1.9232522667556665e-08	1.0190000000000002e-10	1.025745306049e-10
1.9232522667556665e-08	1.293071262228114e-10	1.299812536728e-10
1.9232522667556665e-08	1.6408570060846007e-10	1.64759314455e-10
1.9232522667556665e-08	2.0821835524962216e-10	2.088913141045e-10
1.9232522667556665e-08	2.642209729555356e-10	2.648930954145e-10
1.9232522667556665e-08	3.352861108996612e-10	3.359571635597e-10
1.9232522667556665e-08	4.254649996355057e-10	4.26134681139e-10
1.9232522667556665e-08	5.398984927503093e-10	5.405664123228e-10
1.9232522667556665e-08	6.851101329692824e-10	6.857757812135e-10
1.9232522667556665e-08	8.693780416132098e-10	8.700407502478e-10
1.9232522667556665e-08	1.1032068318176635e-09	1.103865717377e-09
1.9232522667556665e-08	1.399926448005043e-09	1.400580331891e-09
1.9232522667556665e-08	1.7764520698217872e-09	1.777099362926e-09
1.9232522667556665e-08	2.254248400600789e-09	2.254886933988e-09
1.9232522667556665e-08	2.8605533118160644e-09	2.86118008401e-09
1.9232522667556665e-08	3.6299306001774235e-09	3.630541393556e-09
1.9232522667556665e-08	4.606240375831086e-09	4.606829164504e-09
1.9232522667556665e-08	5.845139408147207e-09	5.845697428857e-09
1.9232522667556665e-08	7.417253967018842e-09	7.417768237591e-09
1.9232522667556665e-08	9.412206034739451e-09	9.412656953913e-09
1.9232522667556665e-08	1.1943722411866156e-08	1.194407981003e-08
1.9232522667556665e-08	1.5156117973320886e-08	1.515633451503e-08
1.9232522667556665e-08	1.9232522667556665e-08	1.923252266756e-08
1.9232522667556665e-08	2.4405321257672484e-08	2.440498146058e-08
1.9232522667556665e-08	3.096940094577146e-08	3.09685170903e-08
1.9232522667556665e-08	3.929896209165579e-08	3.92971901768e-08
1.9232522667556665e-08	4.986885035928572e-08	4.986560284933e-08
1.9232522667556665e-08	6.328162637875014e-08	6.32758886852e-08
1.9232522667556665e-08	8.030191609167633e-08	8.029192454082e-08
1.9232522667556665e-08	1.019e-07	1.018826875154e-07
2.4405321257672484e-08	0.0	8.578419627726e-13
2.4405321257672484e-08	1.0190000000000002e-10	1.027569217907e-10
2.4405321257672484e-08	1.293071262228114e-10	1.301637973627e-10
2.4405321257672484e-08	1.6408570060846007e-10	1.649420517508e-10
2.4405321257672484e-08	2.0821835524962216e-10	2.090742972144e-10
2.4405321257672484e-08	2.642209729555356e-10	2.650763906714e-10
2.4405321257672484e-08	3.352861108996612e-10	3.361408552705e-10
2.4405321257672484e-08	4.254649996355057e-10	4.263188765008e-10
2.4405321257672484e-08	5.398984927503093e-10	5.407512477092e-10
2.4405321257672484e-08	6.851101329692824e-10	6.859614302329e-10
2.4405321257672484e-08	8.693780416132098e-10	8.702274340962e-10
2.4405321257672484e-08	1.1032068318176635e-09	1.104053718181e-09
2.4405321257672484e-08	1.399926448005043e-09	1.40077000997e-09
2.4405321257672484e-08	1.7764520698217872e-09	1.777291179227e-09
2.4405321257672484e-08	2.254248400600789e-09	2.255081479405e-09
2.4405321257672484e-08	2.8605533118160644e-09	2.861378117952e-09
2.4405321257672484e-08	3.6299306001774235e-09	3.630743895065e-09
2.4405321257672484e-08	4.606240375831086e-09	4.6070374006e-09
2.4405321257672484e-08	5.845139408147207e-09	5.8459130468e-09
2.4405321257672484e-08	7.417253967018842e-09	7.417993390745e-09
2.4405321257672484e-08	9.412206034739451e-09	9.412894475318e-09
2.4405321257672484e-08	1.1943722411866156e-08	1.194433345441e-08
2.4405321257672484e-08	1.5156117973320886e-08	1.515660929967e-08
2.4405321257672484e-08	1.9232522667556665e-08	1.923282535665e-08
2.4405321257672484e-08	2.4405321257672484e-08	2.440532125767e-08
2.4405321257672484e-08	3.096940094577146e-08	3.096890663031e-08
2.4405321257672484e-08	3.929896209165579e-08	3.929764694186e-08
2.4405321257672484e-08	4.986885035928572e-08	4.986615116387e-08
2.4405321257672484e-08	6.328162637875014e-08	6.327656245258e-08
2.4405321257672484e-08	8.030191609167633e-08	8.029277081317e-08
2.4405321257672484e-08	1.019e-07	1.018837707268e-07
3.096940094577146e-08	0.0	1.088571867697e-12
3.096940094577146e-08	1.0190000000000002e-10	1.029883705662e-10
3.096940094577146e-08	1.293071262228114e-10	1.303954396616e-10
3.096940094577146e-08	1.6408570060846007e-10	1.651739397303e-10
3.096940094577146e-08	2.0821835524962216e-10	2.093064971254e-10
3.096940094577146e-08	2.642209729555356e-10	2.653089866882e-10
3.096940094577146e-08	3.352861108996612e-10	3.363739543767e-10
3.096940094577146e-08	4.254649996355057e-10	4.265526147262e-10
3.096940094577146e-08	5.398984927503093e-10	5.409857981083e-10
3.096940094577146e-08	6.851101329692824e-10	6.861970131103e-10
3.096940094577146e-08	8.693780416132098e-10	8.704643301435e-10
3.096940094577146e-08	1.1032068318176635e-09	1.104292285409e-09
3.096940094577146e-08	1.399926448005043e-09	1.401010705614e-09
3.096940094577146e-08	1.7764520698217872e-09	1.777534588217e-09
3.096940094577146e-08	2.254248400600789e-09	2.255328351569e-09
3.096940094577146e-08	2.8605533118160644e-09	2.861629416961e-09
3.096940094577146e-08	3.6299306001774235e-09	3.631000863296e-09
3.096940094577146e-08	4.606240375831086e-09	4.607301645869e-09
3.096940094577146e-08	5.845139408147207e-09	5.846186659439e-09
3.096940094577146e-08	7.417253967018842e-09	7.418279103315e-09
3.096940094577146e-08	9.412206034739451e-09	9.413195882875e-09
3.096940094577146e-08	1.1943722411866156e-08	1.194465532161e-08
3.096940094577146e-08	1.5156117973320886e-08	1.515695799332e-08
3.096940094577146e-08	1.9232522667556665e-08	1.923320946036e-08
3.096940094577146e-08	2.4405321257672484e-08	2.440575245054e-08
3.096940094577146e-08	3.096940094577146e-08	3.096940094577e-08
3.096940094577146e-08	3.929896209165579e-08	3.92982265644e-08
3.096940094577146e-08	4.986885035928572e-08	4.986684696069e-08
3.096940094577146e-08	6.328162637875014e-08	6.327741744654e-08
3.096940094577146e-08	8.030191609167633e-08	8.02938447126e-08
3.096940094577146e-08	1.019e-07	1.018851452978e-07
3.929896209165579e-08	0.0	1.381361481109e-12
3.929896209165579e-08	1.0190000000000002e-10	1.03282072409e-10
3.929896209165579e-08	1.293071262228114e-10	1.306893870809e-10
3.929896209165579e-08	1.6408570060846007e-10	1.654681989125e-10
3.929896209165579e-08	2.0821835524962216e-10	2.096011521409e-10
3.929896209165579e-08	2.642209729555356e-10	2.656041443527e-10
3.929896209165579e-08	3.352861108996612e-10	3.366697504494e-10
3.929896209165579e-08	4.254649996355057e-10	4.268492218256e-10
3.929896209165579e-08	5.398984927503093e-10	5.412834358368e-10
3.929896209165579e-08	6.851101329692824e-10	6.864959610287e-10
3.929896209165579e-08	8.693780416132098e-10	8.70764944443e-10
3.929896209165579e-08	1.1032068318176635e-09	1.104595020397e-09
3.929896209165579e-08	1.399926448005043e-09	1.401316141512e-09
3.929896209165579e-08	1.7764520698217872e-09	1.777843467285e-09
3.929896209165579e-08	2.254248400600789e-09	2.255641625324e-09
3.929896209165579e-08	2.8605533118160644e-09	2.861948308276e-09
3.929896209165579e-08	3.6299306001774235e-09	3.63132694872e-09
3.929896209165579e-08	4.606240375831086e-09	4.607636965684e-09
3.929896209165579e-08	5.845139408147207e-09	5.846533866229e-09
3.929896209165579e-08	7.417253967018842e-09	7.418641664641e-09
3.929896209165579e-08	9.412206034739451e-09	9.413578360786e-09
3.929896209165579e-08	1.1943722411866156e-08	1.194506376235e-08
3.929896209165579e-08	1.5156117973320886e-08	1.515740047625e-08
3.929896209165579e-08	1.9232522667556665e-08	1.923369687792e-08
3.929896209165579e-08	2.4405321257672484e-08	2.440629962328e-08
3.929896209165579e-08	3.096940094577146e-08	3.097002821987e-08
3.929896209165579e-08	3.929896209165579e-08	3.929896209166e-08
3.929896209165579e-08	4.986885035928572e-08	4.986772991117e-08
3.929896209165579e-08	6.328162637875014e-08	6.327850241569e-08
3.929896209165579e-08	8.030191609167633e-08	8.029520746979e-08
3.929896209165579e-08	1.019e-07	1.018868896033e-07
4.986885035928572e-08	0.0	1.752903885825e-12
4.986885035928572e-08	1.0190000000000002e-10	1.036547724143e-10
4.986885035928572e-08	1.293071262228114e-10	1.31062398718e-10
4.986885035928572e-08	1.6408570060846007e-10	1.658416061702e-10
4.986885035928572e-08	2.0821835524962216e-10	2.099750617032e-10
4.986885035928572e-08	2.642209729555356e-10	2.659786917663e-10
4.986885035928572e-08	3.352861108996612e-10	3.370451079902e-10
4.986885035928572e-08	4.254649996355057e-10	4.272256085433e-10
4.986885035928572e-08	5.398984927503093e-10	5.416611304019e-10
4.986885035928572e-08	6.851101329692824e-10	6.868753181987e-10
4.986885035928572e-08	8.693780416132098e-10	8.711464162171e-10
4.986885035928572e-08	1.1032068318176635e-09	1.104979183282e-09
4.986885035928572e-08	1.399926448005043e-09	1.401703731797e-09
4.986885035928572e-08	1.7764520698217872e-09	1.778235426887e-09
4.986885035928572e-08	2.254248400600789e-09	2.256039161695e-09
4.986885035928572e-08	2.8605533118160644e-09	2.862352973222e-09
4.986885035928572e-08	3.6299306001774235e-09	3.631740742852e-09
4.986885035928572e-08	4.606240375831086e-09	4.60806247808e-09
4.986885035928572e-08	5.845139408147207e-09	5.846974462972e-09
4.986885035928572e-08	7.417253967018842e-09	7.419101746005e-09
4.986885035928572e-08	9.412206034739451e-09	9.414063715936e-09
4.986885035928572e-08	1.1943722411866156e-08	1.194558206387e-08
4.986885035928572e-08	1.5156117973320886e-08	1.515796197673e-08
4.986885035928572e-08	1.9232522667556665e-08	1.923431539972e-08
4.986885035928572e-08	2.4405321257672484e-08	2.44069939735e-08
4.986885035928572e-08	3.096940094577146e-08	3.097082421761e-08
4.986885035928572e-08	3.929896209165579e-08	3.92998954613e-08
4.986885035928572e-08	4.986885035928572e-08	4.986885035929e-08
4.986885035928572e-08	6.328162637875014e-08	6.327987922371e-08
4.986885035928572e-08	8.030191609167633e-08	8.029693678876e-08
4.986885035928572e-08	1.019e-07	1.018891031051e-07
6.328162637875014e-08	0.0	2.224382832626e-12
