Cs	Cs_prev	Cs_new
1.430748696267397e-09	2.063617602157319e-09	2.063593934412e-09
1.430748696267397e-09	2.4783472454651434e-09	2.47830758642e-09
1.430748696267397e-09	2.9764259922398243e-09	2.976366619106e-09
1.430748696267397e-09	3.5746046900776884e-09	3.574520899349e-09
1.430748696267397e-09	4.293000640244322e-09	4.292886442421e-09
1.430748696267397e-09	5.155774161068875e-09	5.155621862267e-09
1.430748696267397e-09	6.191941121730798e-09	6.191740743791e-09
1.430748696267397e-09	7.436348772699602e-09	7.436087240344e-09
1.430748696267397e-09	8.93084769090527e-09	8.930507679454e-09
1.430748696267397e-09	1.0725699253236212e-08	1.072525753694e-08
1.430748696267397e-09	1.2881265972996411e-08	1.288069103166e-08
1.430748696267397e-09	1.547004154689596e-08	1.546929006102e-08
1.430748696267397e-09	1.857908888492705e-08	1.857810055071e-08
1.430748696267397e-09	2.2312968116319047e-08	2.231165790318e-08
1.430748696267397e-09	2.679725304311257e-08	2.67954995305e-08
1.430748696267397e-09	3.218275430292997e-08	3.218038198061e-08
1.430748696267397e-09	3.865059126980035e-08	3.864734351762e-08
1.430748696267397e-09	4.6418283265741566e-08	4.641378094648e-08
1.430748696267397e-09	5.57470649361622e-08	5.574074287398e-08
1.430748696267397e-09	6.695067181190456e-08	6.694168160028e-08
1.430748696267397e-09	8.040589152448271e-08	8.039295392693e-08
1.430748696267397e-09	9.656523552161449e-08	9.654641943914e-08
1.430748696267397e-09	1.1597215744452713e-07	1.159445563543e-07
1.430748696267397e-09	1.3927932997509995e-07	1.392386043592e-07
1.430748696267397e-09	1.6727059482006927e-07	1.672103570904e-07
1.430748696267397e-09	2.0088732403050682e-07	2.007983703548e-07
1.430748696267397e-09	2.412600792120572e-07	2.411295278297e-07
1.430748696267397e-09	2.897466333543717e-07	2.895571039517e-07
1.430748696267397e-09	3.4797763398892665e-07	3.477066593653e-07
1.430748696267397e-09	4.179114433693365e-07	4.175312769972e-07
1.430748696267397e-09	5.018999999999996e-07	5.013778255952e-07
1.7182893219365112e-09	0.0	6.039676991479e-14
1.7182893219365112e-09	1.019e-11	1.0250057291840001e-11
1.7182893219365112e-09	1.2237906095048205e-11	1.229789513466e-11
1.7182893219365112e-09	1.4697384258215702e-11	1.475729131704e-11
1.7182893219365112e-09	1.7651149008330077e-11	1.7710957593530003e-11
1.7182893219365112e-09	2.1198538177982996e-11	2.125822847464e-11
1.7182893219365112e-09	2.545885373645242e-11	2.551840193655e-11
1.7182893219365112e-09	3.057537402495308e-11	3.063475152011e-11
1.7182893219365112e-09	3.672017233938683e-11	3.677934474921e-11
1.7182893219365112e-09	4.409990391397474e-11	4.4158829916030003e-11
1.7182893219365112e-09	5.296275592736719e-11	5.3021385847690006e-11
1.7182893219365112e-09	6.360679426634714e-11	6.366506838021001e-11
1.7182893219365112e-09	7.638998775648742e-11	7.644783423852e-11
1.7182893219365112e-09	9.174224698388373e-11	9.179957943296001e-11
1.7182893219365112e-09	1.1017988258464067e-10	1.102365970322e-10
1.7182893219365112e-09	1.3232296924772027e-10	1.323789405369e-10
1.7182893219365112e-09	1.5891619939858214e-10	1.589712767963e-10
1.7182893219365112e-09	1.908539278922281e-10	1.90907929761e-10
1.7182893219365112e-09	2.2921024999177514e-10	2.292629573078e-10
1.7182893219365112e-09	2.7527512418271516e-10	2.753262726306e-10
1.7182893219365112e-09	3.305977546664182e-10	3.306470249705e-10
1.7182893219365112e-09	3.970386925261443e-10	3.970856985871e-10
1.7182893219365112e-09	4.768324077758264e-10	4.768766820575e-10
1.7182893219365112e-09	5.726624366473305e-10	5.72703412098e-10
1.7182893219365112e-09	6.877516313887657e-10	6.877886189621e-10
1.7182893219365112e-09	8.25970547757794e-10	8.260027083033e-10
1.7182893219365112e-09	9.919676153812966e-10	9.91993924268e-10
1.7182893219365112e-09	1.1913254687306332e-09	1.191344671009e-09
1.7182893219365112e-09	1.430748696267397e-09	1.430759249384e-09
1.7182893219365112e-09	1.7182893219365112e-09	1.718289321937e-09
1.7182893219365112e-09	2.063617602157319e-09	2.063604687716e-09
1.7182893219365112e-09	2.4783472454651434e-09	2.47831847189e-09
1.7182893219365112e-09	2.9764259922398243e-09	2.976377664215e-09
1.7182893219365112e-09	3.5746046900776884e-09	3.574532137611e-09
1.7182893219365112e-09	4.293000640244322e-09	4.29289791467e-09
1.7182893219365112e-09	5.155774161068875e-09	5.155633618429e-09
1.7182893219365112e-09	6.191941121730798e-09	6.191752845098e-09
1.7182893219365112e-09	7.436348772699602e-09	7.436099762143e-09
1.7182893219365112e-09	8.93084769090527e-09	8.930520714839e-09
1.7182893219365112e-09	1.0725699253236212e-08	1.072527120142e-08
1.7182893219365112e-09	1.2881265972996411e-08	1.288070546925e-08
1.7182893219365112e-09	1.547004154689596e-08	1.546930545211e-08
1.7182893219365112e-09	1.857908888492705e-08	1.857811712281e-08
1.7182893219365112e-09	2.2312968116319047e-08	2.231167594409e-08
1.7182893219365112e-09	2.679725304311257e-08	2.679551940698e-08
1.7182893219365112e-09	3.218275430292997e-08	3.218040416203e-08
1.7182893219365112e-09	3.865059126980035e-08	3.864736860727e-08
1.7182893219365112e-09	4.6418283265741566e-08	4.641380972224e-08
1.7182893219365112e-09	5.57470649361622e-08	5.574077634019e-08
1.7182893219365112e-09	6.695067181190456e-08	6.694172105224e-08
1.7182893219365112e-09	8.040589152448271e-08	8.039300102766e-08
1.7182893219365112e-09	9.656523552161449e-08	9.654647630425e-08
1.7182893219365112e-09	1.1597215744452713e-07	1.159446256341e-07
1.7182893219365112e-09	1.3927932997509995e-07	1.392386892955e-07
1.7182893219365112e-09	1.6727059482006927e-07	1.672104615121e-07
1.7182893219365112e-09	2.0088732403050682e-07	2.007984985608e-07
1.7182893219365112e-09	2.412600792120572e-07	2.411296843077e-07
1.7182893219365112e-09	2.897466333543717e-07	2.895572929102e-07
1.7182893219365112e-09	3.4797763398892665e-07	3.477068841226e-07
1.7182893219365112e-09	4.179114433693365e-07	4.17531539372e-07
1.7182893219365112e-09	5.018999999999996e-07	5.013781255016e-07
2.063617602157319e-09	0.0	7.253485151146e-14
2.063617602157319e-09	1.019e-11	1.026219915274e-11
2.063617602157319e-09	1.2237906095048205e-11	1.2310037755160001e-11
2.063617602157319e-09	1.4697384258215702e-11	1.476943484983e-11
2.063617602157319e-09	1.7651149008330077e-11	1.7723102222e-11
2.063617602157319e-09	2.1198538177982996e-11	2.1270374419040002e-11
2.063617602157319e-09	2.545885373645242e-11	2.5530549461440002e-11
2.063617602157319e-09	3.057537402495308e-11	3.0646900943240004e-11
2.063617602157319e-09	3.672017233938683e-11	3.6791496452260005e-11
2.063617602157319e-09	4.409990391397474e-11	4.417098435746e-11
2.063617602157319e-09	5.296275592736719e-11	5.303354357821e-11
2.063617602157319e-09	6.360679426634714e-11	6.367723006137e-11
2.063617602157319e-09	7.638998775648742e-11	7.646000066508e-11
2.063617602157319e-09	9.174224698388373e-11	9.181175155974e-11
2.063617602157319e-09	1.1017988258464067e-10	1.102487760063e-10
2.063617602157319e-09	1.3232296924772027e-10	1.32391127737e-10
2.063617602157319e-09	1.5891619939858214e-10	1.589834738788e-10
2.063617602157319e-09	1.908539278922281e-10	1.90920138717e-10
2.063617602157319e-09	2.2921024999177514e-10	2.292751805304e-10
2.063617602157319e-09	2.7527512418271516e-10	2.753385129971e-10
2.063617602157319e-09	3.305977546664182e-10	3.30659285941e-10
2.063617602157319e-09	3.970386925261443e-10	3.970979843235e-10
2.063617602157319e-09	4.768324077758264e-10	4.768889975673e-10
2.063617602157319e-09	5.726624366473305e-10	5.727157634085e-10
2.063617602157319e-09	6.877516313887657e-10	6.878010133314e-10
2.063617602157319e-09	8.25970547757794e-10	8.260151544758e-10
2.063617602157319e-09	9.919676153812966e-10	9.920064327857e-10
2.063617602157319e-09	1.1913254687306332e-09	1.191357254589e-09
2.063617602157319e-09	1.430748696267397e-09	1.430771923388e-09
2.063617602157319e-09	1.7182893219365112e-09	1.718302104925e-09
2.063617602157319e-09	2.063617602157319e-09	2.063617602157e-09
2.063617602157319e-09	2.4783472454651434e-09	2.478331544997e-09
2.063617602157319e-09	2.9764259922398243e-09	2.976390929113e-09
2.063617602157319e-09	3.5746046900776884e-09	3.574545634453e-09
2.063617602157319e-09	4.293000640244322e-09	4.292911692527e-09
2.063617602157319e-09	5.155774161068875e-09	5.155647737258e-09
2.063617602157319e-09	6.191941121730798e-09	6.191767378433e-09
2.063617602157319e-09	7.436348772699602e-09	7.436114800483e-09
2.063617602157319e-09	8.93084769090527e-09	8.930536369979e-09
2.063617602157319e-09	1.0725699253236212e-08	1.072528761209e-08
2.063617602157319e-09	1.2881265972996411e-08	1.288072280839e-08
2.063617602157319e-09	1.547004154689596e-08	1.546932393646e-08
2.063617602157319e-09	1.857908888492705e-08	1.857813702532e-08
2.063617602157319e-09	2.2312968116319047e-08	2.231169761078e-08
2.063617602157319e-09	2.679725304311257e-08	2.679554327809e-08
2.063617602157319e-09	3.218275430292997e-08	3.218043080131e-08
2.063617602157319e-09	3.865059126980035e-08	3.864739873927e-08
2.063617602157319e-09	4.6418283265741566e-08	4.641384428115e-08
2.063617602157319e-09	5.57470649361622e-08	5.574081653219e-08
2.063617602157319e-09	6.695067181190456e-08	6.694176843298e-08
2.063617602157319e-09	8.040589152448271e-08	8.039305759435e-08
2.063617602157319e-09	9.656523552161449e-08	9.654654459771e-08
2.063617602157319e-09	1.1597215744452713e-07	1.159447088372e-07
2.063617602157319e-09	1.3927932997509995e-07	1.392387913017e-07
2.063617602157319e-09	1.6727059482006927e-07	1.672105869198e-07
2.063617602157319e-09	2.0088732403050682e-07	2.007986525327e-07
2.063617602157319e-09	2.412600792120572e-07	2.411298722337e-07
2.063617602157319e-09	2.897466333543717e-07	2.895575198441e-07
2.063617602157319e-09	3.4797763398892665e-07	3.477071540501e-07
2.063617602157319e-09	4.179114433693365e-07	4.17531854477e-07
2.063617602157319e-09	5.018999999999996e-07	5.01378485681e-07
2.4783472454651434e-09	0.0	8.711235532918e-14
2.4783472454651434e-09	1.019e-11	1.0276781195410001e-11
2.4783472454651434e-09	1.2237906095048205e-11	1.2324620710080001e-11
2.4783472454651434e-09	1.4697384258215702e-11	1.4784018900380002e-11
2.4783472454651434e-09	1.7651149008330077e-11	1.7737687588430003e-11
2.4783472454651434e-09	2.1198538177982996e-11	2.1284961365870002e-11
2.4783472454651434e-09	2.545885373645242e-11	2.5545138306390002e-11
2.4783472454651434e-09	3.057537402495308e-11	3.066149206793e-11
2.4783472454651434e-09	3.672017233938683e-11	3.6806090315070005e-11
2.4783472454651434e-09	4.409990391397474e-11	4.418558150899e-11
2.4783472454651434e-09	5.296275592736719e-11	5.304814467985e-11
2.4783472454651434e-09	6.360679426634714e-11	6.369183590764e-11
2.4783472454651434e-09	7.638998775648742e-11	7.647461221044e-11
2.4783472454651434e-09	9.174224698388373e-11	9.182636995090001e-11
2.4783472454651434e-09	1.1017988258464067e-10	1.102634026211e-10
2.4783472454651434e-09	1.3232296924772027e-10	1.324057642308e-10
2.4783472454651434e-09	1.5891619939858214e-10	1.589981222412e-10
2.4783472454651434e-09	1.908539278922281e-10	1.90934801339e-10
2.4783472454651434e-09	2.2921024999177514e-10	2.292898602863e-10
2.4783472454651434e-09	2.7527512418271516e-10	2.753532133424e-10
2.4783472454651434e-09	3.305977546664182e-10	3.306740110311e-10
2.4783472454651434e-09	3.970386925261443e-10	3.971127391566e-10
2.4783472454651434e-09	4.768324077758264e-10	4.769037881575e-10
2.4783472454651434e-09	5.726624366473305e-10	5.727305969945e-10
2.4783472454651434e-09	6.877516313887657e-10	6.878158986297e-10
2.4783472454651434e-09	8.25970547757794e-10	8.260301019884e-10
2.4783472454651434e-09	9.919676153812966e-10	9.920214551732e-10
2.4783472454651434e-09	1.1913254687306332e-09	1.191372367126e-09
2.4783472454651434e-09	1.430748696267397e-09	1.430787144517e-09
2.4783472454651434e-09	1.7182893219365112e-09	1.718317456946e-09
2.4783472454651434e-09	2.063617602157319e-09	2.063633112049e-09
2.4783472454651434e-09	2.4783472454651434e-09	2.478347245465e-09
2.4783472454651434e-09	2.9764259922398243e-09	2.976406859841e-09
2.4783472454651434e-09	3.5746046900776884e-09	3.574561843821e-09
2.4783472454651434e-09	4.293000640244322e-09	4.292928239353e-09
2.4783472454651434e-09	5.155774161068875e-09	5.155664693589e-09
2.4783472454651434e-09	6.191941121730798e-09	6.191784832574e-09
2.4783472454651434e-09	7.436348772699602e-09	7.436132861114e-09
2.4783472454651434e-09	8.93084769090527e-09	8.930555171377e-09
2.4783472454651434e-09	1.0725699253236212e-08	1.072530732085e-08
2.4783472454651434e-09	1.2881265972996411e-08	1.288074363223e-08
2.4783472454651434e-09	1.547004154689596e-08	1.546934613565e-08
2.4783472454651434e-09	1.857908888492705e-08	1.857816092776e-08
2.4783472454651434e-09	2.2312968116319047e-08	2.231172363175e-08
2.4783472454651434e-09	2.679725304311257e-08	2.679557194673e-08
2.4783472454651434e-09	3.218275430292997e-08	3.218046279436e-08
2.4783472454651434e-09	3.865059126980035e-08	3.864743492697e-08
2.4783472454651434e-09	4.6418283265741566e-08	4.641388578546e-08
2.4783472454651434e-09	5.57470649361622e-08	5.574086480171e-08
2.4783472454651434e-09	6.695067181190456e-08	6.694182533597e-08
2.4783472454651434e-09	8.040589152448271e-08	8.039312552944e-08
2.4783472454651434e-09	9.656523552161449e-08	9.654662661633e-08
2.4783472454651434e-09	1.1597215744452713e-07	1.159448087619e-07
2.4783472454651434e-09	1.3927932997509995e-07	1.392389138085e-07
2.4783472454651434e-09	1.6727059482006927e-07	1.672107375311e-07
2.4783472454651434e-09	2.0088732403050682e-07	2.007988374489e-07
2.4783472454651434e-09	2.412600792120572e-07	2.411300979278e-07
2.4783472454651434e-09	2.897466333543717e-07	2.895577923858e-07
2.4783472454651434e-09	3.4797763398892665e-07	3.477074782256e-07
2.4783472454651434e-09	4.179114433693365e-07	4.175322329096e-07
2.4783472454651434e-09	5.018999999999996e-07	5.013789182466e-07
2.9764259922398243e-09	0.0	1.0461953992369999e-13
2.9764259922398243e-09	1.019e-11	1.0294293831030002e-11
2.9764259922398243e-09	1.2237906095048205e-11	1.2342134441310001e-11
2.9764259922398243e-09	1.4697384258215702e-11	1.480153394743e-11
2.9764259922398243e-09	1.7651149008330077e-11	1.7755204215800002e-11
2.9764259922398243e-09	2.1198538177982996e-11	2.130247989126e-11
2.9764259922398243e-09	2.545885373645242e-11	2.5562659111370002e-11
2.9764259922398243e-09	3.057537402495308e-11	3.067901561083e-11
2.9764259922398243e-09	3.672017233938683e-11	3.6823617146370006e-11
2.9764259922398243e-09	4.409990391397474e-11	4.420311228996e-11
2.9764259922398243e-09	5.296275592736719e-11	5.3065680204800005e-11
2.9764259922398243e-09	6.360679426634714e-11	6.370937713074001e-11
2.9764259922398243e-09	7.638998775648742e-11	7.6492160278e-11
2.9764259922398243e-09	9.174224698388373e-11	9.184392624009001e-11
2.9764259922398243e-09	1.1017988258464067e-10	1.102809687865e-10
2.9764259922398243e-09	1.3232296924772027e-10	1.324233422608e-10
2.9764259922398243e-09	1.5891619939858214e-10	1.59015714525e-10
2.9764259922398243e-09	1.908539278922281e-10	1.909524107482e-10
2.9764259922398243e-09	2.2921024999177514e-10	2.293074902728e-10
2.9764259922398243e-09	2.7527512418271516e-10	2.753708680562e-10
2.9764259922398243e-09	3.305977546664182e-10	3.306916954628e-10
2.9764259922398243e-09	3.970386925261443e-10	3.97130459309e-10
2.9764259922398243e-09	4.768324077758264e-10	4.769215512532e-10
2.9764259922398243e-09	5.726624366473305e-10	5.727484117269e-10
2.9764259922398243e-09	6.877516313887657e-10	6.878337754673e-10
2.9764259922398243e-09	8.25970547757794e-10	8.260480535436e-10
2.9764259922398243e-09	9.919676153812966e-10	9.920394966511e-10
2.9764259922398243e-09	1.1913254687306332e-09	1.191390516871e-09
2.9764259922398243e-09	1.430748696267397e-09	1.43080542468e-09
2.9764259922398243e-09	1.7182893219365112e-09	1.718335894301e-09
2.9764259922398243e-09	2.063617602157319e-09	2.063651739008e-09
2.9764259922398243e-09	2.4783472454651434e-09	2.4783661013e-09
2.9764259922398243e-09	2.9764259922398243e-09	2.97642599224e-09
2.9764259922398243e-09	3.5746046900776884e-09	3.574581310768e-09
2.9764259922398243e-09	4.293000640244322e-09	4.292948111677e-09
2.9764259922398243e-09	5.155774161068875e-09	5.155685057674e-09
2.9764259922398243e-09	6.191941121730798e-09	6.191805794525e-09
2.9764259922398243e-09	7.436348772699602e-09	7.436154551444e-09
2.9764259922398243e-09	8.93084769090527e-09	8.93057775134e-09
2.9764259922398243e-09	1.0725699253236212e-08	1.072533099054e-08
2.9764259922398243e-09	1.2881265972996411e-08	1.28807686411e-08
2.9764259922398243e-09	1.547004154689596e-08	1.546937279628e-08
2.9764259922398243e-09	1.857908888492705e-08	1.857818963395e-08
2.9764259922398243e-09	2.2312968116319047e-08	2.231175488231e-08
2.9764259922398243e-09	2.679725304311257e-08	2.679560637681e-08
2.9764259922398243e-09	3.218275430292997e-08	3.218050121715e-08
2.9764259922398243e-09	3.865059126980035e-08	3.864747838742e-08
2.9764259922398243e-09	4.6418283265741566e-08	4.641393563102e-08
2.9764259922398243e-09	5.57470649361622e-08	5.57409227721e-08
2.9764259922398243e-09	6.695067181190456e-08	6.694189367493e-08
2.9764259922398243e-09	8.040589152448271e-08	8.039320711765e-08
2.9764259922398243e-09	9.656523552161449e-08	9.65467251185e-08
2.9764259922398243e-09	1.1597215744452713e-07	1.159449287688e-07
2.9764259922398243e-09	1.3927932997509995e-07	1.392390609358e-07
2.9764259922398243e-09	1.6727059482006927e-07	1.672109184112e-07
2.9764259922398243e-09	2.0088732403050682e-07	2.007990595283e-07
2.9764259922398243e-09	2.412600792120572e-07	2.411303689804e-07
2.9764259922398243e-09	2.897466333543717e-07	2.89558119701e-07
2.9764259922398243e-09	3.4797763398892665e-07	3.477078675518e-07
2.9764259922398243e-09	4.179114433693365e-07	4.175326873968e-07
2.9764259922398243e-09	5.018999999999996e-07	5.013794377463e-07
3.5746046900776884e-09	0.0	1.2564519333539998e-13
3.5746046900776884e-09	1.019e-11	1.0315326030980001e-11
3.5746046900776884e-09	1.2237906095048205e-11	1.2363167957040001e-11
3.5746046900776884e-09	1.4697384258215702e-11	1.482256904343e-11
3.5746046900776884e-09	1.7651149008330077e-11	1.777624120974e-11
3.5746046900776884e-09	2.1198538177982996e-11	2.132351916467e-11
3.5746046900776884e-09	2.545885373645242e-11	2.5583701122510003e-11
3.5746046900776884e-09	3.057537402495308e-11	3.070006091012e-11
3.5746046900776884e-09	3.672017233938683e-11	3.684466639495e-11
3.5746046900776884e-09	4.409990391397474e-11	4.422416628198e-11
3.5746046900776884e-09	5.296275592736719e-11	5.3086739894200006e-11
3.5746046900776884e-09	6.360679426634714e-11	6.373044366349001e-11
3.5746046900776884e-09	7.638998775648742e-11	7.651323503076e-11
3.5746046900776884e-09	9.174224698388373e-11	9.186501086679e-11
3.5746046900776884e-09	1.1017988258464067e-10	1.103020652744e-10
3.5746046900776884e-09	1.3232296924772027e-10	1.324444529976e-10
3.5746046900776884e-09	1.5891619939858214e-10	1.590368423802e-10
3.5746046900776884e-09	1.908539278922281e-10	1.909735591706e-10
3.5746046900776884e-09	2.2921024999177514e-10	2.29328663408e-10
3.5746046900776884e-09	2.7527512418271516e-10	2.753920708883e-10
3.5746046900776884e-09	3.305977546664182e-10	3.307129339852e-10
3.5746046900776884e-09	3.970386925261443e-10	3.97151740731e-10
3.5746046900776884e-09	4.768324077758264e-10	4.769428842489e-10
3.5746046900776884e-09	5.726624366473305e-10	5.727698067369e-10
3.5746046900776884e-09	6.877516313887657e-10	6.878552450639e-10
3.5746046900776884e-09	8.25970547757794e-10	8.260696128741e-10
3.5746046900776884e-09	9.919676153812966e-10	9.920611639764e-10
3.5746046900776884e-09	1.1913254687306332e-09	1.191412314222e-09
3.5746046900776884e-09	1.430748696267397e-09	1.43082737866e-09
3.5746046900776884e-09	1.7182893219365112e-09	1.718358037067e-09
3.5746046900776884e-09	2.063617602157319e-09	2.063674109476e-09
3.5746046900776884e-09	2.4783472454651434e-09	2.478388746648e-09
3.5746046900776884e-09	2.9764259922398243e-09	2.976448969732e-09
3.5746046900776884e-09	3.5746046900776884e-09	3.574604690078e-09
3.5746046900776884e-09	4.293000640244322e-09	4.292971977724e-09
3.5746046900776884e-09	5.155774161068875e-09	5.155709514433e-09
3.5746046900776884e-09	6.191941121730798e-09	6.191830969253e-09
3.5746046900776884e-09	7.436348772699602e-09	7.436180600946e-09
3.5746046900776884e-09	8.93084769090527e-09	8.930604869267e-09
3.5746046900776884e-09	1.0725699253236212e-08	1.07253594172e-08
3.5746046900776884e-09	1.2881265972996411e-08	1.288079867607e-08
3.5746046900776884e-09	1.547004154689596e-08	1.546940481497e-08
3.5746046900776884e-09	1.857908888492705e-08	1.85782241093e-08
3.5746046900776884e-09	2.2312968116319047e-08	2.231179241338e-08
3.5746046900776884e-09	2.679725304311257e-08	2.679564772651e-08
3.5746046900776884e-09	3.218275430292997e-08	3.218054736189e-08
3.5746046900776884e-09	3.865059126980035e-08	3.864753058227e-08
3.5746046900776884e-09	4.6418283265741566e-08	4.64139954942e-08
3.5746046900776884e-09	5.57470649361622e-08	5.574099239299e-08
3.5746046900776884e-09	6.695067181190456e-08	6.69419757482e-08
3.5746046900776884e-09	8.040589152448271e-08	8.039330510293e-08
3.5746046900776884e-09	9.656523552161449e-08	9.654684341699e-08
3.5746046900776884e-09	1.1597215744452713e-07	1.159450728939e-07
3.5746046900776884e-09	1.3927932997509995e-07	1.392392376319e-07
3.5746046900776884e-09	1.6727059482006927e-07	1.672111356435e-07
3.5746046900776884e-09	2.0088732403050682e-07	2.007993262399e-07
3.5746046900776884e-09	2.412600792120572e-07	2.411306945074e-07
3.5746046900776884e-09	2.897466333543717e-07	2.89558512798e-07
3.5746046900776884e-09	3.4797763398892665e-07	3.477083351222e-07
3.5746046900776884e-09	4.179114433693365e-07	4.175332332239e-07
3.5746046900776884e-09	5.018999999999996e-07	5.013800616512e-07
4.293000640244322e-09	0.0	1.5089643529e-13
4.293000640244322e-09	1.019e-11	1.0340585135150001e-11
4.293000640244322e-09	1.2237906095048205e-11	1.2388428641440002e-11
4.293000640244322e-09	1.4697384258215702e-11	1.4847831625700002e-11
4.293000640244322e-09	1.7651149008330077e-11	1.7801506071370002e-11
4.293000640244322e-09	2.1198538177982996e-11	2.1348786763880002e-11
4.293000640244322e-09	2.545885373645242e-11	2.5608972009660003e-11
4.293000640244322e-09	3.057537402495308e-11	3.0725335746260004e-11
4.293000640244322e-09	3.672017233938683e-11	3.6869945974080004e-11
4.293000640244322e-09	4.409990391397474e-11	4.4249451557860003e-11
4.293000640244322e-09	5.296275592736719e-11	5.311203201249e-11
4.293000640244322e-09	6.360679426634714e-11	6.375574400044e-11
4.293000640244322e-09	7.638998775648742e-11	7.653854523973e-11
4.293000640244322e-09	9.174224698388373e-11	9.189033293411001e-11
4.293000640244322e-09	1.1017988258464067e-10	1.103274015866e-10
4.293000640244322e-09	1.3232296924772027e-10	1.324698064224e-10
4.293000640244322e-09	1.5891619939858214e-10	1.590622163639e-10
4.293000640244322e-09	1.908539278922281e-10	1.909989578549e-10
4.293000640244322e-09	2.2921024999177514e-10	2.293540917717e-10
4.293000640244322e-09	2.7527512418271516e-10	2.754175349171e-10
4.293000640244322e-09	3.305977546664182e-10	3.307384408773e-10
4.293000640244322e-09	3.970386925261443e-10	3.971772991443e-10
4.293000640244322e-09	4.768324077758264e-10	4.769685046008e-10
4.293000640244322e-09	5.726624366473305e-10	5.727955015663e-10
4.293000640244322e-09	6.877516313887657e-10	6.878810294699e-10
4.293000640244322e-09	8.25970547757794e-10	8.260955050481e-10
4.293000640244322e-09	9.919676153812966e-10	9.920871858493e-10
4.293000640244322e-09	1.1913254687306332e-09	1.191438492252e-09
4.293000640244322e-09	1.430748696267397e-09	1.430853744797e-09
4.293000640244322e-09	1.7182893219365112e-09	1.71838462993e-09
4.293000640244322e-09	2.063617602157319e-09	2.063700975806e-09
4.293000640244322e-09	2.4783472454651434e-09	2.478415943094e-09
4.293000640244322e-09	2.9764259922398243e-09	2.976476565084e-09
4.293000640244322e-09	3.5746046900776884e-09	3.574632767999e-09
4.293000640244322e-09	4.293000640244322e-09	4.293000640244e-09
4.293000640244322e-09	5.155774161068875e-09	5.155738886252e-09
4.293000640244322e-09	6.191941121730798e-09	6.191861203476e-09
4.293000640244322e-09	7.436348772699602e-09	7.436211885688e-09
4.293000640244322e-09	8.93084769090527e-09	8.930637437173e-09
4.293000640244322e-09	1.0725699253236212e-08	1.072539355685e-08
4.293000640244322e-09	1.2881265972996411e-08	1.288083474726e-08
4.293000640244322e-09	1.547004154689596e-08	1.546944326857e-08
4.293000640244322e-09	1.857908888492705e-08	1.857826551328e-08
4.293000640244322e-09	2.2312968116319047e-08	2.23118374872e-08
4.293000640244322e-09	2.679725304311257e-08	2.67956973864e-08
4.293000640244322e-09	3.218275430292997e-08	3.21806027805e-08
4.293000640244322e-09	3.865059126980035e-08	3.864759326689e-08
4.293000640244322e-09	4.6418283265741566e-08	4.64140673883e-08
4.293000640244322e-09	5.57470649361622e-08	5.574107600585e-08
4.293000640244322e-09	6.695067181190456e-08	6.694207431604e-08
4.293000640244322e-09	8.040589152448271e-08	8.039342278069e-08
4.293000640244322e-09	9.656523552161449e-08	9.65469854904e-08
4.293000640244322e-09	1.1597215744452713e-07	1.159452459845e-07
4.293000640244322e-09	1.3927932997509995e-07	1.392394498393e-07
4.293000640244322e-09	1.6727059482006927e-07	1.672113965339e-07
4.293000640244322e-09	2.0088732403050682e-07	2.007996465536e-07
4.293000640244322e-09	2.412600792120572e-07	2.411310854569e-07
4.293000640244322e-09	2.897466333543717e-07	2.895589848973e-07
4.293000640244322e-09	3.4797763398892665e-07	3.47708896662e-07
4.293000640244322e-09	4.179114433693365e-07	4.175338887478e-07
4.293000640244322e-09	5.018999999999996e-07	5.013808109444e-07
5.155774161068875e-09	0.0	1.812224993195e-13
5.155774161068875e-09	1.019e-11	1.03709206415e-11
5.155774161068875e-09	1.2237906095048205e-11	1.241876604559e-11
5.155774161068875e-09	1.4697384258215702e-11	1.4878171309130002e-11
5.155774161068875e-09	1.7651149008330077e-11	1.7831848492270003e-11
5.155774161068875e-09	2.1198538177982996e-11	2.1379132472540003e-11
5.155774161068875e-09	2.545885373645242e-11	2.563932166705e-11
5.155774161068875e-09	3.057537402495308e-11	3.0755690146270004e-11
5.155774161068875e-09	3.672017233938683e-11	3.690030607031e-11
5.155774161068875e-09	4.409990391397474e-11	4.427981849572e-11
5.155774161068875e-09	5.296275592736719e-11	5.3142407167910003e-11
5.155774161068875e-09	6.360679426634714e-11	6.378612902626e-11
5.155774161068875e-09	7.638998775648742e-11	7.656894212158001e-11
5.155774161068875e-09	9.174224698388373e-11	9.192074405753e-11
5.155774161068875e-09	1.1017988258464067e-10	1.103578298178e-10
5.155774161068875e-09	1.3232296924772027e-10	1.325002552054e-10
5.155774161068875e-09	1.5891619939858214e-10	1.590926898374e-10
5.155774161068875e-09	1.908539278922281e-10	1.910294609933e-10
5.155774161068875e-09	2.2921024999177514e-10	2.293846305542e-10
5.155774161068875e-09	2.7527512418271516e-10	2.754481165325e-10
5.155774161068875e-09	3.305977546664182e-10	3.307690739702e-10
5.155774161068875e-09	3.970386925261443e-10	3.972079941129e-10
5.155774161068875e-09	4.768324077758264e-10	4.769992739561e-10
5.155774161068875e-09	5.726624366473305e-10	5.728263603672e-10
5.155774161068875e-09	6.877516313887657e-10	6.879119958499e-10
5.155774161068875e-09	8.25970547757794e-10	8.261266008546e-10
